nom_entreprise;adresse;code_postal;ville;telephone;email;site_web;note_google;nb_avis;segment;source
Royal Pressing;"
27 Rue de Richelieu, 75001 Paris, France";75001;Paris;01 42 96 23 18;;;3.0;4;Pressing & Services;Google Maps
Teinturerie St James;"
97 Av. Raymond Poincaré, 75016 Paris, France";75016;Paris;01 89 33 17 36;;;5.0;4;Pressing & Services;Google Maps
Pressing du Parc;"
67 Rue Fessart, 75019 Paris, France";75019;Paris;01 44 84 36 36;;;4.4;4;Pressing & Services;Google Maps
Cordonnerie de la Grande Chaumière;"
8 Rue de Rome, 75008 Paris, France";75008;Paris;01 42 65 09 89;;;4.9;4;Pressing & Services;Google Maps
Clés service -Cordonnerie - maroquinerie -badge -tampons -gravure;"
58 Rue Laffitte, 75009 Paris, France";75009;Paris;01 48 78 62 12;;;4.7;4;Pressing & Services;Google Maps
Golden Cordonnerie;"
48 Rue Marguerite de Rochechouart, 75009 Paris, France";75009;Paris;01 49 95 95 29;;;4.3;4;Pressing & Services;Google Maps
Cordonnerie;28 Rue de Maubeuge, 75009 Paris, France;75009;Paris;01 45 26 95 00;;;4.8;4;Pressing & Services;Google Maps
LCBserrurerie;"
8 Rue Rougemont, 75009 Paris, France";75009;Paris;01 48 24 33 19;;;4.7;4;Pressing & Services;Google Maps
Belkherroubi Rachid;"
72 Rue Boursault, 75017 Paris, France";75017;Paris;06 63 54 70 28;;;4.8;4;Pressing & Services;Google Maps
Cordonnerie Chhay;"
31 Rue du Rocher, 75008 Paris, France";75008;Paris;01 45 22 01 32;;;4.8;4;Pressing & Services;Google Maps
L'atelier de Benoît;"
5 Rue du Colonel Rozanoff, 75012 Paris, France";75012;Paris;06 10 30 26 62;;;4.9;4;Pressing & Services;Google Maps
Ongaro Multiservices;"
pas besoin de ticket, Dans la station de métro, 141 Bd de Sébastopol, 75002 Paris, France";75002;Paris;01 40 39 92 18;;;5.0;4;Pressing & Services;Google Maps
Cordonnerie Clés;"
18 Rue du Colisée, 75008 Paris, France";75008;Paris;01 43 59 83 58;;;2.8;4;Pressing & Services;Google Maps
Cordonnier-Serrurerie NGUYEN;"
10 Av. de la Prte Brunet, 75019 Paris, France";75019;Paris;06 29 40 98 48;;;4.9;4;Pressing & Services;Google Maps
Cordo Secretan;"
19 Av. Secrétan, 75019 Paris, France";75019;Paris;01 42 41 62 62;;;2.6;4;Pressing & Services;Google Maps
Cordonnerie Multi-services;"
6 Av. Percier, 75008 Paris, France";75008;Paris;01 43 59 59 93;;;4.7;4;Pressing & Services;Google Maps
L’Atelier Claraso;"
20 Rue Godot de Mauroy, 75009 Paris, France";75009;Paris;01 40 17 92 64;;;4.4;4;Pressing & Services;Google Maps
Cordonnerie H.J. Services;"
32 Rue de Lancry, 75010 Paris, France";75010;Paris;01 48 03 14 81;;;3.5;4;Pressing & Services;Google Maps
Cordonnerie Delambre;"
30 Rue Delambre, 75014 Paris, France";75014;Paris;01 43 35 17 99;;;4.4;4;Pressing & Services;Google Maps
Cordonnerie Sebbagh;"
161 Rue de Belleville, 75019 Paris, France";75019;Paris;01 42 00 18 94;;;4.6;4;Pressing & Services;Google Maps
Cordonnerie d’Aligre;"
151 Rue du Faubourg Saint-Antoine, 75011 Paris, France";75011;Paris;01 43 40 67 66;;;4.3;4;Pressing & Services;Google Maps
Cordonnerie Erard;"
27 Rue Erard, 75012 Paris, France";75012;Paris;01 46 28 30 82;;;4.6;4;Pressing & Services;Google Maps
Jouffroy Cordonnerie Services;"
29 Rue Jouffroy d'Abbans, 75017 Paris, France";75017;Paris;06 44 88 50 29;;;4.9;4;Pressing & Services;Google Maps
Copie Badge Immeuble - Cordonnerie Raymond;"
7 Rue Pétion, 75011 Paris, France";75011;Paris;07 70 04 17 12;;;4.6;4;Pressing & Services;Google Maps
Cordonnerie Alves Adriano;"
288 Bd Voltaire, 75011 Paris, France";75011;Paris;06 64 92 35 54;;;4.6;4;Pressing & Services;Google Maps
Les Cuîrs saint dominique - Cordonnier traditionnel;"
22 Rue Cler, 75007 Paris, France";75007;Paris;06 38 45 29 27;;;3.9;4;Pressing & Services;Google Maps
Ngu Tuong;"
185 Rue Saint-Maur, 75010 Paris, France";75010;Paris;01 42 40 25 75;;;4.0;4;Pressing & Services;Google Maps
Cordonnerie Multiservices VILLETTE;"
79 Bd de la Villette, 75010 Paris, France";75010;Paris;01 44 52 08 39;;;4.0;4;Pressing & Services;Google Maps
